Stream,Lab_log,Site_code,Month,Day,Year,Number_of_collections,Fraction_Size,Class_order,Family,Subfamily_tribe,Genus,Species,Tally,Sample_density,Large_rare,Unique,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Coleoptera,Elmidae,,Zaitzevia,,5,32,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Coleoptera,Elmidae,,Microcylloepus,,11,70,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Odonata,Libellulidae,,Brechmorhoga,mendax,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Monostilifera,Sperchonidae,,Prostoma,,5,32,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Gastropoda,Planorbidae,,Ferrissia,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Simuliidae,,Simulium,,188,1203,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Limoniidae,,Dicranomyia,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Ceratopogonidae,Ceratopogoninae,,,3,19,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Ceratopogonidae,,Dasyhelea,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Empididae,,Hemerodromia,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Ceratopogonidae,Forcipomyiinae,,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Empididae,,Roederoides_Wiedemannia,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Gastropoda,Planorbidae,,Gyraulus_Menetus,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Amphipoda,Crangonyctidae,,Crangonyx,,19,122,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Turbellaria,Turbellaria,,,,20,128,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Opisthopora,Lumbricidae,,,,1,6,Y,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Ephemeroptera,Heptageniidae,,Epeorus,albertae group,1,6,Y,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Oribatida,Oribatida,,,,6,38,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Trombidiformes,Lebertiidae,,Lebertia,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Trombidiformes,Torrenticolidae,,Torrenticola,,7,45,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Trombidiformes,Sperchonidae,,Sperchon,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Trombidiformes,Hygrobatidae,,Atractides,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,,,7,45,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Brillia,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Corynoneura,,6,38,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,6,38,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Cricotopus,bicinctus group,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,18,115,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,claripennis group,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Rheocricotopus,,7,45,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Synorthocladius,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,13,83,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Chironominae Chironomini,Dicrotendipes,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Chironominae Tanytarsini,,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Chironominae Tanytarsini,Cladotanytarsus,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Chironominae Tanytarsini,Paratanytarsus,,2,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,11,70,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25130,DC 6,10,8,2022,11,0.15625,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,1,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Oligochaeta,Oligochaeta,,,,57,114,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Ostracoda,Ostracoda,,,,0,0,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Ephemeroptera,Baetidae,,Callibaetis,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Ephemeroptera,Leptohyphidae,,Tricorythodes,,41,82,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,53,106,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Ephemeroptera,Baetidae,,Baetis,piscatoris complex,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Trichoptera,Hydroptilidae,,Hydroptila,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Trichoptera,Hydropsychidae,,Hydropsyche,,80,160,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Trichoptera,Hydropsychidae,,Cheumatopsyche,,8,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Trichoptera,Hydroptilidae,,Leucotrichia,,97,194,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Trichoptera,Philopotamidae,,Chimarra,,29,58,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Megaloptera,Corydalidae,,Corydalus,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Odonata,Libellulidae,,Brechmorhoga,mendax,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Hemiptera,Veliidae,,Rhagovelia,,3,6,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Lepidoptera,Crambidae,,Petrophila,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Coleoptera,Psephenidae,,Psephenus,,7,14,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Coleoptera,Psephenidae,,Eubrianax,edwardsii,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Coleoptera,Elmidae,,Zaitzevia,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Ceratopogonidae,Forcipomyiinae,,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Coleoptera,Elmidae,,Microcylloepus,,24,48,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Simuliidae,,Simulium,,4,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Mollusca,Planorbidae,,Gyraulus,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Mollusca,Planorbidae,,Ferrissia,,12,24,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Amphipoda,Crangonyctidae,,Crangonyx,,71,142,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Ceratopogonidae,,Dasyhelea,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Arachnida,Sperchonidae,,Sperchon,,2,4,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Tanypodinae,Pentaneura,,4,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Orthocladiinae,,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,13,26,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Orthocladiinae,Parametriocnemus,,4,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Orthocladiinae,Rheocricotopus,,7,14,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,7,14,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Chironominae Chironomini,Chironomus,,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Chironominae Chironomini,Dicrotendipes,,4,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Chironominae Chironomini,Phaenopsectra,obediens group,1,2,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,15,30,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Chironominae Tanytarsini,,,6,12,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,11,22,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Chironominae Tanytarsini,Stempellinella,,8,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,22622,DC 8,6,10,2021,11,0.5,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,24,48,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Oligochaeta,Oligochaeta,,,,12,96,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Ostracoda,Ostracoda,,,,8,64,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,10,80,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Ephemeroptera,Baetidae,,Anafroptilum_Procloeon,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Ephemeroptera,Leptohyphidae,,Tricorythodes,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Trichoptera,Hydropsychidae,,Hydropsyche,,31,248,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Trichoptera,Hydroptilidae,,Hydroptila,,4,32,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Psychodidae,,Maruina,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Coleoptera,Psephenidae,,Eubrianax,edwardsii,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Coleoptera,Elmidae,,Microcylloepus,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Coleoptera,Psephenidae,,Psephenus,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Gastropoda,Planorbidae,,Helisoma,,4,32,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Monostilifera,Sperchonidae,,Prostoma,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Ceratopogonidae,,,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Turbellaria,Turbellaria,,,,7,56,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Venerida,Cyrenidae,,Corbicula,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Gastropoda,Planorbidae,,Ferrissia,,25,200,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Simuliidae,,Simulium,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Amphipoda,Crangonyctidae,,Crangonyx,,43,344,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Amphipoda,Hyalellidae,,Hyalella,,23,184,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Gastropoda,Planorbidae,,Gyraulus_Menetus,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Gastropoda,Physidae,,Physa_Physella,,51,408,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Trombidiformes,Sperchonidae,,Sperchon,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Tanypodinae,Ablabesmyia,,11,88,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Tanypodinae,Pentaneura,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Orthocladiinae,Synorthocladius,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Apedilum,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Dicrotendipes,,21,168,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,,,7,56,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Cladotanytarsus,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Micropsectra,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Paratanytarsus,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Stempellinella,,13,104,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,25099,DC 8,7,5,2022,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,80,640,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Oligochaeta,Oligochaeta,,,,174,464,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Ostracoda,Ostracoda,,,,0,0,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Ephemeroptera,Leptohyphidae,,Tricorythodes,,193,515,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Ephemeroptera,Baetidae,,Anafroptilum_Procloeon,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,30,80,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Ephemeroptera,Heptageniidae,,Afghanurus,criddlei,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Trichoptera,Hydropsychidae,,Hydropsyche,,45,120,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Trichoptera,Hydropsychidae,,Cheumatopsyche,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Trichoptera,Hydroptilidae,,Leucotrichia,,115,307,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Trichoptera,Leptoceridae,,Mystacides,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Coleoptera,Elmidae,,Dubiraphia,,5,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Lepidoptera,Crambidae,,Petrophila,,10,27,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Coleoptera,Elmidae,,Microcylloepus,,6,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Coleoptera,Haliplidae,,Peltodytes,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Odonata,Coenagrionidae,,Argia,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Hemiptera,Naucoridae,,Ambrysus,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Odonata,Gomphidae,,,,6,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Coleoptera,Elmidae,,Optioservus,,4,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Coleoptera,Psephenidae,,Psephenus,,8,21,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Simuliidae,,Simulium,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Amphipoda,Crangonyctidae,,Crangonyx,,134,357,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Amphipoda,Hyalellidae,,Hyalella,,33,88,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Gastropoda,Planorbidae,,Gyraulus,,5,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Gastropoda,Planorbidae,,Helisoma,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Gastropoda,Planorbidae,,Menetus,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Bivalvia,Sphaeriidae,,,,6,16,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Gastropoda,Planorbidae,,Ferrissia,,88,235,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Gastropoda,Physidae,,Physa_Physella,,95,253,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Trombidiformes,Sperchontidae,,Sperchonopsis,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Trombidiformes,Sperchonidae,,Sperchon,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Ceratopogonidae,,,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Tanypodinae,Ablabesmyia,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Tanypodinae,Larsia,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Tanypodinae,Thienemannimyia group,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,5,13,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Nanocladius,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Synorthocladius,,3,8,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,15,40,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Chironominae Chironomini,Apedilum,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Chironominae Chironomini,Dicrotendipes,,4,11,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,2,5,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,Stempellinella,,1,3,N,N,,,,,,,,,,,,,,,,,,,,
Deer Creek,23911,DC 10,6,14,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,9,24,N,N,,,,,,,,,,,,,,,,,,,,
Little Deer Creek,23959,DC 11,10,4,2021,11,0.1875,Oligochaeta,Oligochaeta,,,,89,475,N,N,,,,,,,,,,,,,,,,,,,,
Little Deer Creek,23959,DC 11,10,4,2021,11,0.1875,Ostracoda,Ostracoda,,,,0,0,N,N,,,,,,,,,,,,,,,,,,,,
Little Deer Creek,23959,DC 11,10,4,2021,11,0.1875,Ephemeroptera,Leptophlebiidae,,Neoleptophlebia,,13,69,N,N,,,,,,,,,,,,,,,,,,,,
Little Deer Creek,23959,DC 11,10,4,2021,11,0.1875,Ephemeroptera,Ephemerellidae,,Ephemerella,excrucians group,33,176,N,N,,,,,,,,,,,,,,,,,,,,
Little Deer Creek,23959,DC 11,10,4,2021,11,0.1875,Ephemeroptera,Heptageniidae,,Cinygma,,3,16,N,N,,,,,,,,,,,,,,,,,,,,
